"0","0.87390745","0.87390065","0","0.8842288","0.9173443","0","1.0681559","0.92090684"
"1","0.88132966","0.93435305","1","1.0308026","0.9570629","1","0.8295456","0.93981606"
"2","1.0739518","0.88234454","2","0.98563755","0.8266959","2","0.94912463","0.9475026"
"3","1.6637802","0.97377986","3","0.9365823","0.94024056","3","1.4033324","0.9872782"
"4","0.90964574","0.91078556","4","0.96476334","0.96459323","4","0.8933279","0.92117244"
"5","0.9386799","0.93887275","5","0.82898825","0.8262127","5","0.84782434","0.8477991"
"6","0.8363664","0.94195133","6","1576090860000.0","0.8944973","6","0.9546605","0.96588504"
"7","4.4493866","7.6937966","7","1.3209826","1.2732178","7","1.5176655","0.94069886"
"8","0.951225","1.0271819","8","1.1179721","0.8393887","8","0.9341006","0.94333446"
"9","1.1382629","1.1296207","9","790.1255","3.6181276","9","0.88427645","0.8786485"
"10","0.97276986","0.9666292","10","1.1736252","0.9131019","10","0.9601868","0.9388474"
"11","0.97131574","0.9875267","11","0.91077656","0.91077656","11","0.9113341","0.91077656"
"12","0.9337574","0.8798223","12","1.0048844","2.046086","12","0.8921327","0.8921327"
"13","0.9064356","0.97159743","13","0.9596951","0.92214566","13","0.86027026","0.9664337"
"14","1.6916732","1.2989067","14","0.8473248","0.89484894","14","0.9174507","0.9732689"
"15","0.81918365","0.79805535","15","0.86012095","0.8801525","15","1.9229443","0.85198414"
"16","15.359901","0.85888684","16","1.8566775","3.4873776","16","0.80960166","0.87363863"
"17","0.8974562","0.918902","17","1.0622089","1.6343384","17","0.8937556","0.93534374"
"18","0.90352255","0.8964597","18","0.97905","1.0532999","18","0.8835942","0.97231466"
"19","5.231009","1.7908182","19","1.0086485","0.8798169","19","0.94767606","0.98399216"
"20","0.87908363","1.9985166","20","1.2071189","1.0927863","20","1.5373409","0.9423706"
"21","1.4847665","0.8580836","21","1.1831516","0.9186508","21","0.9306191","0.9627217"
"22","0.9431935","0.94328016","22","26.127363","1.9425029","22","0.9679043","0.98485863"
"23","0.9554155","0.91198534","23","7.276517","1.3067477","23","0.8622495","0.8537995"
"24","0.916038","0.916038","24","1.1443305","1.0377365","24","0.8540947","0.8588737"
"25","0.86953706","0.8459393","25","0.9375085","0.9723217","25","3.6218204","1.0986807"
"26","0.88383114","0.8976428","26","1.3869869","0.91946024","26","0.8947117","0.9518008"
"27","1.0089409","1.1734521","27","0.85319626","0.8175498","27","3.006945","0.84574634"
"28","0.9686382","0.9776596","28","0.9664372","0.9664372","28","1.6142833","3.0173872"
"29","0.9546443","0.9865896","29","0.96137315","0.97243637","29","1.6988128","2.5058134"
"30","0.9186448","0.91766155","30","0.9319319","0.9319319","30","0.93727976","2.583342"
"31","5.7413416","5.2813168","31","1.0059876","33.6601","31","0.9068588","0.9081507"
"32","9.754727","1.2386041","32","0.9344129","0.9309572","32","3.3992898","2.8509235"
"33","0.8786807","0.8727379","33","0.8835906","0.8998319","33","1.2342913","0.9005211"
"34","1.1394107","1.2524198","34","0.92536944","0.94024056","34","0.96370167","0.96318513"
"35","0.8890547","0.9516814","35","5.0278516","1.0652727","35","0.864393","0.85176915"
"36","0.97278935","0.9705683","36","1.5718788","1.0286478","36","0.97278935","0.9783401"
"37","0.8065856","0.83624166","37","0.91348666","0.9358824","37","0.83517927","0.83838207"
"38","0.86457735","0.8541961","38","1.161651","1.0550636","38","0.9334569","0.94024056"
"39","0.963391","0.963391","39","0.979541","0.975505","39","1.0355663","0.9666582"
"40","5.626117","4.516322","40","2.1610863","0.8913593","40","0.9583326","0.95852304"
"41","0.89604753","0.82846767","41","28.952923","2.6879246","41","0.9707274","0.9748153"
"42","0.8450217","9.682687","42","0.8880043","0.9916614","42","0.9149739","0.94185436"
"43","0.8877713","0.8901347","43","0.9684632","0.9615042","43","0.84632605","0.8588576"
"44","0.92952317","0.92952317","44","0.90301627","0.8347952","44","0.8837561","0.9037717"
"45","2.0075703","0.85633004","45","0.8366144","0.8582988","45","1.7225499","0.9344277"
"46","1.0473478","0.9260008","46","12.957197","0.9226069","46","0.9133469","0.9196161"
"47","0.98749477","0.9834752","47","1.9861325","0.90683734","47","0.93734294","0.9181739"
"48","0.9383421","0.9406347","48","10.175581","0.96185005","48","0.9394082","0.94024056"
"49","0.8624025","0.87115854","49","0.91053355","0.9094657","49","0.8779899","0.9134892"
"50","0.87002224","0.86727834","50","0.8936418","0.9203135","50","0.8942291","0.8942291"
"51","0.85783046","0.8611682","51","0.9381466","0.9336084","51","1.0234227","1.3266095"
"52","2.9126158","1.1214966","52","0.8769159","0.8379","52","0.85018605","0.9183088"
"53","1.0469625","0.93922186","53","1.4605155","0.821708","53","0.8933613","0.9701704"
"54","0.8797905","0.9099965","54","0.89389247","0.9015982","54","0.8524502","0.86490864"
"55","0.90758604","0.91465575","55","0.822588","1.6988703","55","0.8865391","0.8867715"
"56","2.466551","0.8665872","56","1.037576","1.0147977","56","3.2132823","1.0611178"
"57","3.6865938","4.065921","57","0.91230386","0.94024056","57","0.8820639","1.1450036"
"58","0.9777275","0.83985734","58","0.95104533","0.96512747","58","0.9528203","27.91548"
"59","1.1899035","0.9806463","59","0.8961518","0.9839204","59","1.1163101","0.90680754"
"60","0.9284522","0.9284522","60","1.8659941","0.9502482","60","1.2505617","0.95511866"
"61","114.92375","0.97713035","61","5.1224203","0.9510428","61","3.5212152","1.3603815"
"62","0.9740787","0.94024056","62","3.361265","4.1233053","62","0.84704","0.8465862"
"63","2218794940000.0","0.96681494","63","1.1237626","0.9364407","63","0.861855","0.87533474"
"64","0.9755401","0.9718324","64","1.4642982","1.1164407","64","0.96610427","0.9745515"
"65","0.8620546","0.8955717","65","0.9406327","0.94024056","65","0.9115454","0.93468535"
"66","0.84034544","0.8171866","66","0.8244192","0.8626075","66","3.0812066","2.671806"
"67","0.97745156","0.93813056","67","2.2444327","0.9046596","67","4.539765","0.9800787"
"68","1.1607199","0.9107017","68","0.8913136","0.87480336","68","0.83859795","0.82879204"
"69","0.8684367","0.8630535","69","0.88051313","0.91114056","69","0.8976465","0.8892375"
"70","0.9700015","0.96809524","70","0.983687","1.0290686","70","1.020735","0.9845405"
"71","3.5509963","1.0806324","71","0.9345861","0.93177277","71","0.9669597","0.9701316"
"72","0.8311557","0.832032","72","0.92361957","0.9525163","72","0.8304415","0.8559288"
"73","2.6872833","100.80871","73","0.99607944","0.95543903","73","0.87724364","0.95953506"
"74","0.8922697","0.91246533","74","0.94340706","0.9286242","74","0.96263474","0.9625384"
"75","0.9350571","0.9277872","75","0.8619108","0.94024056","75","0.8906035","0.96801174"
"76","0.8661079","0.9183907","76","0.8719818","0.8607816","76","0.88542145","0.8688765"
"77","0.9956532","1.044318","77","0.9642544","0.9186575","77","4.687699","0.8330881"
"78","1.1463485","1.1211238","78","1.3459771","1.1623677","78","0.89399654","0.94024056"
"79","0.8277439","0.833722","79","0.8792182","0.8788752","79","94.68334","6.0231376"
"80","0.9611666","0.96924746","80","1.0682787","1.0124989","80","1.0210148","1.3077003"
"81","0.9800774","0.9943344","81","1.0552169","0.8985712","81","0.8911994","0.86465454"
"82","1.4047732","0.87234604","82","0.9146876","0.9146876","82","8.123384","0.8442721"
"83","1.0012555","2.0479665","83","0.88628995","0.82687753","83","0.87196726","0.9797651"
"84","949.6451","0.9442962","84","0.95738596","0.9460556","84","0.8561567","0.8608636"
"85","1.0553395","0.87588304","85","0.97202766","0.9732557","85","0.84952736","0.94024056"
"86","1.1300464","1.1192263","86","0.892304","0.90993416","86","2.2231553","1.5409222"
"87","0.95188534","1.0928259","87","0.9380255","1.034503","87","0.8734976","0.9560636"
"88","0.95123","0.94024056","88","1.0838332","3.7696319","88","1.0373666","0.94984776"
"89","0.9313733","0.93846273","89","0.9030344","0.88866276","89","5.764549","5.5989594"
"90","1.9836318","3.691575","90","0.95880103","0.937318","90","0.87491244","0.8573666"
"91","0.9007079","0.887769","91","1.1465284","1.1211358","91","0.95839477","0.9553705"
"92","0.8535082","0.82463115","92","3.3159664","1.636995","92","0.81330043","0.82149297"
"93","1.1563199","0.9753057","93","0.97158873","0.9752947","93","1.221671","0.9782031"
"94","0.91462433","0.94985914","94","0.9712573","0.9712573","94","0.9719059","0.9712573"
"95","8.089943","1.4589037","95","0.91576964","0.91576964","95","0.89502317","0.8834015"
"96","0.8385439","0.8282256","96","0.9266382","6.764216","96","0.8330823","0.8425164"
"97","0.91271806","0.9919316","97","1.2177043","1.3038667","97","0.9825222","0.9399388"
"98","0.8321216","0.9115178","98","0.9443968","0.97695994","98","7.482192","10.940432"
"99","3.2884545","4.902706","99","1.1838949","1.0365686","99","0.9758117","0.98827744"
